,0,1,2,3,4
0,0.17857142857142858,0.23214285714285715,0.017857142857142856,0.11904761904761904,0.4880952380952381
1,0.09523809523809523,0.38095238095238093,0.0,0.23809523809523808,0.7619047619047619
2,0.2,0.2,0.0,0.2,0.76
3,0.25757575757575757,0.16666666666666666,0.045454545454545456,0.10606060606060606,0.6363636363636364
4,0.12121212121212122,0.30303030303030304,0.07575757575757576,0.13636363636363635,0.5909090909090909
5,0.2857142857142857,0.23809523809523808,0.0,0.14285714285714285,0.9047619047619048
6,0.3,0.175,0.0,0.075,0.575
7,0.2620689655172414,0.1793103448275862,0.013793103448275862,0.08275862068965517,0.4206896551724138
8,0.24793388429752067,0.15702479338842976,0.03305785123966942,0.049586776859504134,0.5454545454545454
9,0.40625,0.15625,0.0,0.09375,0.5625
10,0.3018867924528302,0.24528301886792453,0.018867924528301886,0.07547169811320754,0.6981132075471698
11,0.17857142857142858,0.17857142857142858,0.0,0.14285714285714285,0.6785714285714286
12,0.2222222222222222,0.14285714285714285,0.015873015873015872,0.14285714285714285,0.6190476190476191
13,0.2682926829268293,0.1951219512195122,0.0,0.12195121951219512,0.7560975609756098
14,0.175,0.3,0.0,0.125,0.65
15,0.2631578947368421,0.23684210526315788,0.0,0.07894736842105263,0.6842105263157895
16,0.2702702702702703,0.24324324324324326,0.05405405405405406,0.05405405405405406,0.7567567567567568
17,0.13043478260869565,0.18478260869565216,0.021739130434782608,0.20652173913043478,0.5217391304347826
18,0.23809523809523808,0.11904761904761904,0.047619047619047616,0.11904761904761904,0.6904761904761905
19,0.1724137931034483,0.3103448275862069,0.034482758620689655,0.1724137931034483,0.6206896551724138
20,0.2,0.275,0.025,0.15,0.6
21,0.2459016393442623,0.21311475409836064,0.04918032786885246,0.09836065573770492,0.639344262295082
22,0.3076923076923077,0.23076923076923078,0.0,0.0,0.9230769230769231
23,0.3055555555555556,0.19444444444444445,0.013888888888888888,0.08333333333333333,0.6527777777777778
24,0.30434782608695654,0.2608695652173913,0.0,0.0,0.5652173913043478
25,0.2714285714285714,0.21428571428571427,0.0,0.1,0.6571428571428571
26,0.2222222222222222,0.19444444444444445,0.013888888888888888,0.08333333333333333,0.6944444444444444
27,0.26229508196721313,0.21311475409836064,0.03278688524590164,0.04918032786885246,0.7704918032786885
28,0.17105263157894737,0.2236842105263158,0.039473684210526314,0.07894736842105263,0.6578947368421053
29,0.2641509433962264,0.16981132075471697,0.07547169811320754,0.07547169811320754,0.6037735849056604
30,0.18,0.36,0.04,0.06,0.64
31,0.12280701754385964,0.21052631578947367,0.03508771929824561,0.24561403508771928,0.543859649122807
32,0.1794871794871795,0.2564102564102564,0.07692307692307693,0.1282051282051282,0.7435897435897436
33,0.2465753424657534,0.2328767123287671,0.0136986301369863,0.0821917808219178,0.684931506849315
34,0.22916666666666666,0.22916666666666666,0.020833333333333332,0.10416666666666667,0.7083333333333334
35,0.21311475409836064,0.21311475409836064,0.0,0.13114754098360656,0.6229508196721312
36,0.18181818181818182,0.22727272727272727,0.0,0.22727272727272727,0.5
37,0.18181818181818182,0.2727272727272727,0.0,0.22727272727272727,0.6136363636363636
38,0.25,0.25,0.0,0.0625,0.8125
39,0.22077922077922077,0.2077922077922078,0.025974025974025976,0.06493506493506493,0.6233766233766234
40,0.1875,0.2916666666666667,0.0,0.10416666666666667,0.625
41,0.2923076923076923,0.18461538461538463,0.0,0.1076923076923077,0.6923076923076923
42,0.17307692307692307,0.2692307692307692,0.019230769230769232,0.09615384615384616,0.6923076923076923
43,0.19047619047619047,0.23809523809523808,0.0,0.19047619047619047,0.7619047619047619
44,0.2948717948717949,0.1794871794871795,0.0,0.16666666666666666,0.5128205128205128
45,0.2,0.24,0.0,0.13333333333333333,0.38666666666666666
46,0.2054794520547945,0.3013698630136986,0.0,0.0821917808219178,0.547945205479452
47,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.717948717948718
48,0.1320754716981132,0.18867924528301888,0.0,0.22641509433962265,0.4339622641509434
49,0.13636363636363635,0.2727272727272727,0.0,0.1590909090909091,0.5909090909090909
50,0.24193548387096775,0.3064516129032258,0.0,0.0967741935483871,0.6451612903225806
51,0.23684210526315788,0.34210526315789475,0.02631578947368421,0.02631578947368421,0.8157894736842105
52,0.3333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.7666666666666667
53,0.30097087378640774,0.14563106796116504,0.019417475728155338,0.038834951456310676,0.6893203883495146
54,0.25,0.32142857142857145,0.07142857142857142,0.0,0.9285714285714286
