-2.744687534868717194e-02,-4.857114050537347794e-03,-9.639603644609451294e-02,4.466987214982509613e-03,6.138167530298233032e-02,-1.078359549865126610e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665024273097515106e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664458453655242920e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744686789810657501e-02,-4.857118707150220871e-03,-9.639600664377212524e-02,4.466982558369636536e-03,6.138167530298233032e-02,-1.078359549865126610e-03,7.558266818523406982e-02,-5.459256097674369812e-02,-6.884793937206268311e-02,-1.665023714303970337e-02,-1.776446215808391571e-02,4.876714199781417847e-02,7.664455473423004150e-02,-2.027217298746109009e-02,3.841877356171607971e-02,-2.420165203511714935e-02
-2.744686976075172424e-02,-4.857114981859922409e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078361412510275841e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665024273097515106e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027216739952564240e-02,3.841877356171607971e-02,-2.420165948569774628e-02
-2.744687534868717194e-02,-4.857116844505071640e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078355940990149975e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217485010623932e-02,3.841877356171607971e-02,-2.420166321098804474e-02
-2.744687162339687347e-02,-4.857114050537347794e-03,-9.639600664377212524e-02,4.466988146305084229e-03,6.138167530298233032e-02,-1.078370027244091034e-03,7.558267563581466675e-02,-5.459257587790489197e-02,-6.884795427322387695e-02,-1.665024086833000183e-02,-1.776446960866451263e-02,4.876711964607238770e-02,7.664458453655242920e-02,-2.027217671275138855e-02,3.841877728700637817e-02,-2.420165203511714935e-02
-2.744687534868717194e-02,-4.857114981859922409e-03,-9.639603644609451294e-02,4.466987214982509613e-03,6.138167530298233032e-02,-1.078370027244091034e-03,7.558266818523406982e-02,-5.459257587790489197e-02,-6.884796172380447388e-02,-1.665023900568485260e-02,-1.776447147130966187e-02,4.876712709665298462e-02,7.664459198713302612e-02,-2.027217298746109009e-02,3.841877728700637817e-02,-2.420165948569774628e-02
-2.744687907397747040e-02,-4.857114516198635101e-03,-9.639600664377212524e-02,4.466988146305084229e-03,6.138167530298233032e-02,-1.078358152881264687e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025204420089722e-02,-1.776447333395481110e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217485010623932e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744687534868717194e-02,-4.857114050537347794e-03,-9.639603644609451294e-02,4.466985817998647690e-03,6.138167530298233032e-02,-1.078359782695770264e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665024645626544952e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664458453655242920e-02,-2.027216739952564240e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744687907397747040e-02,-4.857115913182497025e-03,-9.639603644609451294e-02,4.466986283659934998e-03,6.138167530298233032e-02,-1.078363857232034206e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665024273097515106e-02,-1.776447333395481110e-02,4.876712709665298462e-02,7.664457708597183228e-02,-2.027216739952564240e-02,3.841877728700637817e-02,-2.420166507363319397e-02
-2.744687907397747040e-02,-4.857113119214773178e-03,-9.639603644609451294e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078360714018344879e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665024459362030029e-02,-1.776447333395481110e-02,4.876712709665298462e-02,7.664458453655242920e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744686976075172424e-02,-4.857130348682403564e-03,-9.639611095190048218e-02,4.466929938644170761e-03,6.138169392943382263e-02,-1.078450120985507965e-03,7.558268308639526367e-02,-5.459259077906608582e-02,-6.884793937206268311e-02,-1.665010862052440643e-02,-1.776448264718055725e-02,4.876713454723358154e-02,7.664462924003601074e-02,-2.027214132249355316e-02,3.841876611113548279e-02,-2.420163340866565704e-02
-2.744686976075172424e-02,-4.857114050537347794e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078363740816712379e-03,7.558266073465347290e-02,-5.459256842732429504e-02,-6.884793937206268311e-02,-1.665024086833000183e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664455473423004150e-02,-2.027216739952564240e-02,3.841876611113548279e-02,-2.420165203511714935e-02
-2.744687907397747040e-02,-4.857116844505071640e-03,-9.639600664377212524e-02,4.466987214982509613e-03,6.138167530298233032e-02,-1.078355824574828148e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776446215808391571e-02,4.876714199781417847e-02,7.664456963539123535e-02,-2.027217485010623932e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744686789810657501e-02,-4.857115913182497025e-03,-9.639600664377212524e-02,4.466983489692211151e-03,6.138167530298233032e-02,-1.078361412510275841e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665024086833000183e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217112481594086e-02,3.841877356171607971e-02,-2.420165203511714935e-02
-2.744686789810657501e-02,-4.857115913182497025e-03,-9.639600664377212524e-02,4.466980695724487305e-03,6.138167530298233032e-02,-1.078366767615079880e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884793192148208618e-02,-1.665023900568485260e-02,-1.776446402072906494e-02,4.876712709665298462e-02,7.664455473423004150e-02,-2.027216367423534393e-02,3.841877356171607971e-02,-2.420165948569774628e-02
-2.744687534868717194e-02,-4.857112187892198563e-03,-9.639603644609451294e-02,4.466984421014785767e-03,6.138169020414352417e-02,-1.078394940122961998e-03,7.558268308639526367e-02,-5.459258332848548889e-02,-6.884796172380447388e-02,-1.665021665394306183e-02,-1.776447705924510956e-02,4.876711964607238770e-02,7.664459943771362305e-02,-2.027216926217079163e-02,3.841877728700637817e-02,-2.420165576040744781e-02
-2.744687162339687347e-02,-4.857114050537347794e-03,-9.639600664377212524e-02,4.466987214982509613e-03,6.138167530298233032e-02,-1.078360714018344879e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884795427322387695e-02,-1.665024831891059875e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420165576040744781e-02
-2.744686976075172424e-02,-4.857114981859922409e-03,-9.639600664377212524e-02,4.466983024030923843e-03,6.138167530298233032e-02,-1.078368164598941803e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665023341774940491e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664457708597183228e-02,-2.027216926217079163e-02,3.841877356171607971e-02,-2.420165948569774628e-02
-2.744687162339687347e-02,-4.857114981859922409e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078361412510275841e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665024645626544952e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027216739952564240e-02,3.841877356171607971e-02,-2.420165948569774628e-02
-2.744687534868717194e-02,-4.857113119214773178e-03,-9.639600664377212524e-02,4.466988146305084229e-03,6.138167530298233032e-02,-1.078357454389333725e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217485010623932e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744687162339687347e-02,-4.857115913182497025e-03,-9.639601409435272217e-02,4.466978367418050766e-03,6.138167530298233032e-02,-1.078359084203839302e-03,7.558265328407287598e-02,-5.459256097674369812e-02,-6.884794682264328003e-02,-1.665024459362030029e-02,-1.776446215808391571e-02,4.876712709665298462e-02,7.664456218481063843e-02,-2.027217671275138855e-02,3.841876611113548279e-02,-2.420165203511714935e-02
-2.744691446423530579e-02,-4.857152234762907028e-03,-9.639619290828704834e-02,4.466954618692398071e-03,6.138176470994949341e-02,-1.078458735719323158e-03,7.558270543813705444e-02,-5.459261313080787659e-02,-6.884796172380447388e-02,-1.665012352168560028e-02,-1.776447333395481110e-02,4.876715689897537231e-02,7.664467394351959229e-02,-2.027211152017116547e-02,3.841879591345787048e-02,-2.420173399150371552e-02
-2.744685858488082886e-02,-4.857116844505071640e-03,-9.639599919319152832e-02,4.466978367418050766e-03,6.138166785240173340e-02,-1.078350003808736801e-03,7.558263838291168213e-02,-5.459254607558250427e-02,-6.884793192148208618e-02,-1.665024273097515106e-02,-1.776445843279361725e-02,4.876712709665298462e-02,7.664453983306884766e-02,-2.027216739952564240e-02,3.841876611113548279e-02,-2.420165203511714935e-02
-2.744686789810657501e-02,-4.857116378843784332e-03,-9.639603644609451294e-02,4.466977436095476151e-03,6.138167530298233032e-02,-1.078383065760135651e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665021665394306183e-02,-1.776447333395481110e-02,4.876712709665298462e-02,7.664458453655242920e-02,-2.027216367423534393e-02,3.841877356171607971e-02,-2.420165203511714935e-02
-2.744687534868717194e-02,-4.857114050537347794e-03,-9.639600664377212524e-02,4.466988146305084229e-03,6.138167530298233032e-02,-1.078358851373195648e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665024645626544952e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217298746109009e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744687534868717194e-02,-4.857112653553485870e-03,-9.639600664377212524e-02,4.466989543288946152e-03,6.138167530298233032e-02,-1.078358152881264687e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776447333395481110e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420165948569774628e-02
-2.744687162339687347e-02,-4.857115913182497025e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078359782695770264e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665024645626544952e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217298746109009e-02,3.841877356171607971e-02,-2.420165948569774628e-02
-2.744687907397747040e-02,-4.857115913182497025e-03,-9.639600664377212524e-02,4.466987214982509613e-03,6.138167530298233032e-02,-1.078352914191782475e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025204420089722e-02,-1.776446215808391571e-02,4.876714199781417847e-02,7.664456963539123535e-02,-2.027217112481594086e-02,3.841877356171607971e-02,-2.420166321098804474e-02
-2.744686976075172424e-02,-4.857119172811508179e-03,-9.639604389667510986e-02,4.466971848160028458e-03,6.138167902827262878e-02,-1.078387955203652382e-03,7.558266818523406982e-02,-5.459257215261459351e-02,-6.884794682264328003e-02,-1.665020361542701721e-02,-1.776447519659996033e-02,4.876712709665298462e-02,7.664459198713302612e-02,-2.027215994894504547e-02,3.841877356171607971e-02,-2.420165576040744781e-02
-2.744686976075172424e-02,-4.857116378843784332e-03,-9.639600664377212524e-02,4.466982558369636536e-03,6.138167157769203186e-02,-1.078358851373195648e-03,7.558265328407287598e-02,-5.459256097674369812e-02,-6.884793937206268311e-02,-1.665023900568485260e-02,-1.776446215808391571e-02,4.876712709665298462e-02,7.664456218481063843e-02,-2.027217112481594086e-02,3.841876611113548279e-02,-2.420165203511714935e-02
-2.744687162339687347e-02,-4.857115913182497025e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078361412510275841e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665024645626544952e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456218481063843e-02,-2.027216739952564240e-02,3.841877356171607971e-02,-2.420166321098804474e-02
-2.744687534868717194e-02,-4.857114981859922409e-03,-9.639600664377212524e-02,4.466988146305084229e-03,6.138167530298233032e-02,-1.078357454389333725e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217671275138855e-02,3.841877728700637817e-02,-2.420165203511714935e-02
-2.744687534868717194e-02,-4.857114981859922409e-03,-9.639600664377212524e-02,4.466988146305084229e-03,6.138167530298233032e-02,-1.078359433449804783e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420165948569774628e-02
-2.744687907397747040e-02,-4.857113119214773178e-03,-9.639603644609451294e-02,4.466983489692211151e-03,6.138167530298233032e-02,-1.078361412510275841e-03,7.558266818523406982e-02,-5.459257587790489197e-02,-6.884796172380447388e-02,-1.665024273097515106e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664458453655242920e-02,-2.027217298746109009e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744687534868717194e-02,-4.857116844505071640e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078359317034482956e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665024273097515106e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217298746109009e-02,3.841877728700637817e-02,-2.420165948569774628e-02
-2.744661830365657806e-02,-4.857555497437715530e-03,-9.639656543731689453e-02,4.466113634407520294e-03,6.138162687420845032e-02,-1.080713584087789059e-03,7.558334618806838989e-02,-5.459258705377578735e-02,-6.884706765413284302e-02,-1.664750836789608002e-02,-1.776513457298278809e-02,4.876651242375373840e-02,7.664509862661361694e-02,-2.027212083339691162e-02,3.841874375939369202e-02,-2.420086786150932312e-02
-2.744687534868717194e-02,-4.857114050537347794e-03,-9.639601409435272217e-02,4.466987214982509613e-03,6.138167530298233032e-02,-1.078349305316805840e-03,7.558263838291168213e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025390684604645e-02,-1.776445843279361725e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217112481594086e-02,3.841877356171607971e-02,-2.420166321098804474e-02
-2.744686976075172424e-02,-4.857115913182497025e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078361761756241322e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665024273097515106e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744686976075172424e-02,-4.857114981859922409e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078362111002206802e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665024645626544952e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027216739952564240e-02,3.841877356171607971e-02,-2.420165948569774628e-02
-2.744687907397747040e-02,-4.857114981859922409e-03,-9.639600664377212524e-02,4.466988146305084229e-03,6.138167530298233032e-02,-1.078357454389333725e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217485010623932e-02,3.841877356171607971e-02,-2.420166321098804474e-02
-2.744687907397747040e-02,-4.857115913182497025e-03,-9.639600664377212524e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078359782695770264e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776446588337421417e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217298746109009e-02,3.841877728700637817e-02,-2.420166321098804474e-02
-2.744686789810657501e-02,-4.857115447521209717e-03,-9.639600664377212524e-02,4.466982558369636536e-03,6.138167530298233032e-02,-1.078362111002206802e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884794682264328003e-02,-1.665024086833000183e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456218481063843e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420165203511714935e-02
-2.744687348604202271e-02,-4.857114050537347794e-03,-9.639603644609451294e-02,4.466985352337360382e-03,6.138167530298233032e-02,-1.078362809494137764e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665024459362030029e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664458453655242920e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420165948569774628e-02
-2.744687534868717194e-02,-4.857115913182497025e-03,-9.639600664377212524e-02,4.466988146305084229e-03,6.138167530298233032e-02,-1.078357454389333725e-03,7.558266818523406982e-02,-5.459256842732429504e-02,-6.884796172380447388e-02,-1.665025018155574799e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664456963539123535e-02,-2.027217485010623932e-02,3.841877356171607971e-02,-2.420166321098804474e-02
-2.744687162339687347e-02,-4.857115913182497025e-03,-9.639601409435272217e-02,4.466987214982509613e-03,6.138166785240173340e-02,-1.078345347195863724e-03,7.558263838291168213e-02,-5.459255352616310120e-02,-6.884796172380447388e-02,-1.665025390684604645e-02,-1.776445843279361725e-02,4.876712709665298462e-02,7.664456218481063843e-02,-2.027217112481594086e-02,3.841877356171607971e-02,-2.420166321098804474e-02
-2.744696289300918579e-02,-4.857449326664209366e-03,-9.639647603034973145e-02,4.466672893613576889e-03,6.138186529278755188e-02,-1.080292859114706516e-03,7.558327168226242065e-02,-5.459265410900115967e-02,-6.884739547967910767e-02,-1.664846204221248627e-02,-1.776506379246711731e-02,4.876655340194702148e-02,7.664490491151809692e-02,-2.027200907468795776e-02,3.841917961835861206e-02,-2.420165017247200012e-02
-2.744735591113567352e-02,-4.857751540839672089e-03,-9.639612585306167603e-02,4.466486163437366486e-03,6.138181686401367188e-02,-1.080494723282754421e-03,7.558293640613555908e-02,-5.459224432706832886e-02,-6.884662806987762451e-02,-1.664810255169868469e-02,-1.776490919291973114e-02,4.876634851098060608e-02,7.664392888545989990e-02,-2.027169242501258850e-02,3.841968625783920288e-02,-2.420192211866378784e-02
-2.744686789810657501e-02,-4.857114516198635101e-03,-9.639601409435272217e-02,4.466980695724487305e-03,6.138167530298233032e-02,-1.078351400792598724e-03,7.558264583349227905e-02,-5.459256097674369812e-02,-6.884794682264328003e-02,-1.665024273097515106e-02,-1.776445843279361725e-02,4.876713082194328308e-02,7.664456218481063843e-02,-2.027216926217079163e-02,3.841876611113548279e-02,-2.420165203511714935e-02
-2.744687348604202271e-02,-4.857113119214773178e-03,-9.639601409435272217e-02,4.466982558369636536e-03,6.138167530298233032e-02,-1.078342786058783531e-03,7.558263838291168213e-02,-5.459255352616310120e-02,-6.884794682264328003e-02,-1.665025018155574799e-02,-1.776445657014846802e-02,4.876713082194328308e-02,7.664455473423004150e-02,-2.027217112481594086e-02,3.841876238584518433e-02,-2.420165762305259705e-02
-2.744686789810657501e-02,-4.857114516198635101e-03,-9.639600664377212524e-02,4.466987214982509613e-03,6.138167530298233032e-02,-1.078367698937654495e-03,7.558267563581466675e-02,-5.459257587790489197e-02,-6.884794682264328003e-02,-1.665023900568485260e-02,-1.776446960866451263e-02,4.876712709665298462e-02,7.664457708597183228e-02,-2.027217112481594086e-02,3.841877728700637817e-02,-2.420165203511714935e-02
-2.744775265455245972e-02,-4.857452120631933212e-03,-9.639608114957809448e-02,4.466925747692584991e-03,6.138169020414352417e-02,-1.081748632714152336e-03,7.558411359786987305e-02,-5.459222197532653809e-02,-6.884621083736419678e-02,-1.664700917899608612e-02,-1.776566170156002045e-02,4.876638948917388916e-02,7.664375007152557373e-02,-2.027198299765586853e-02,3.842084854841232300e-02,-2.420120127499103546e-02
